year,id,name,artists,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
2004,5rb9QrpfcKFHM1EUbSIur,Yeah! (feat. Lil Jon & Ludacris),Usher,0.894,0.791,2,-4.699,1,0.112,0.0183,0,0.0388,0.583,105.018,250373,4
2004,6ECp64rv50XVz93WvxXMG,This Love,Maroon 5,0.712,0.862,5,-4.612,0,0.0378,0.0525,0,0.093,0.809,95.051,206200,4
2004,7jqzZyJJLrpkRFYGpkqSK,Breathe Me,Sia,0.552,0.643,0,-7.36,1,0.0327,0.0364,0.74,0.105,0.212,120.012,272800,4
2004,2PpruBYCo4H7WOBJ7Q2Ew,Hey Ya! - Radio Mix,OutKast,0.727,0.974,4,-2.261,0,0.0664,0.103,0.000532,0.174,0.965,79.526,235213,4
2004,77loZpT5Y5PRP1S451P9Y,The Reason,Hoobastank,0.472,0.671,4,-4.649,1,0.029,0.0129,0,0.159,0.0681,82.952,232800,4
2004,1SKPmfSYaPsETbRHaiA18,Somewhere Only We Know,Keane,0.448,0.665,9,-4.203,1,0.026,0.06,2.55E-05,0.0828,0.304,172.004,237147,4
2004,3XVBdLihbNbxUwZosxcGu,If I Ain't Got You,Alicia Keys,0.609,0.445,7,-9.129,1,0.106,0.603,6.77E-06,0.104,0.166,118.393,228707,3
2004,5FPnjikbwlDMULCCCa6ZC,Daughters,John Mayer,0.674,0.413,2,-7.816,1,0.0274,0.837,1.91E-05,0.098,0.503,124.895,237907,3
2004,2lFlveK1y13WWp3vnQtrr,100 Years,Five For Fighting,0.643,0.569,7,-7.459,1,0.0276,0.544,2.17E-05,0.178,0.275,120.507,244600,4
2004,3JOVTQ5h8HGFnDdp4VT3M,Mad World (Feat. Michael Andrews),Gary Jules,0.345,0.0581,3,-17.217,1,0.0374,0.976,0.000366,0.103,0.304,174.117,189507,4
2004,3rQjc4GGMcrtXwis7vBza,The Closest Thing to Crazy,Katie Melua,0.562,0.219,4,-13.2,1,0.0312,0.856,0.000296,0.0979,0.106,127.831,252467,4
2004,3PEx44by2Pe7E6M8tgqE5,Dry Your Eyes,The Streets,0.66,0.479,9,-7.364,1,0.247,0.53,0,0.102,0.471,80.027,269093,4
2004,5ht9FVBi07F48ZAfIf7Wd,White Flag,Dido,0.512,0.531,5,-6.789,1,0.0402,0.33,3.50E-06,0.0811,0.302,169.951,240040,4
2004,6hy7ONYlFybtQ1bX6eoXl,Take Your Mama,Scissor Sisters,0.762,0.957,8,-4.601,1,0.11,0.222,1.92E-05,0.0484,0.906,153.967,271867,4
2004,16RgOvGr4RpkitCiWK5sq,The First Cut Is The Deepest,Sheryl Crow,0.499,0.747,2,-4.54,1,0.0274,0.0169,0,0.108,0.694,159.799,227293,4
2004,0dRhSF9LV0HR8Jwd3MMMK,Everytime,Britney Spears,0.398,0.284,3,-12.852,1,0.0337,0.966,8.57E-05,0.116,0.114,109.599,230307,4
2004,7B1QliUMZv7gSTUGAfMRR,Live Like You Were Dying,Tim McGraw,0.416,0.546,7,-7.728,1,0.0297,0.492,0,0.0845,0.418,159.929,300333,4
2004,4mZsyuthp695XQWwb2g3q,Leave Right Now,Will Young,0.645,0.458,6,-8.7,1,0.0379,0.149,0,0.144,0.381,81.978,213560,4
2004,7sapKrjDij2fpDVj0GxP6,She Will Be Loved,Maroon 5,0.706,0.713,0,-5.512,0,0.0301,0.0596,0,0.132,0.544,102.037,257133,4
2004,5dxHF4lrDimKqnI3GaZUm,Diary (feat. Tony! Toni! Tone! & Jermaine Paul),Alicia Keys,0.664,0.465,8,-9.711,0,0.0317,0.559,0.00174,0.125,0.281,127.932,284160,4
2004,3A4cpTBPaIQdtPFb5Jxta,Slow Jamz,Twista,0.559,0.733,2,-5.659,0,0.171,0.314,0,0.284,0.611,145.115,316053,4
2004,6XsT5UGfpaFeHQf5LRIy4,"Me, Myself and I",Beyoncé,0.75,0.458,1,-9.092,1,0.0803,0.226,3.25E-05,0.137,0.536,83.61,301133,4
2004,0tRQ7UZtDQtKUkFFRtyTy,Too Lost In You,Sugababes,0.586,0.705,1,-4.904,0,0.0287,0.0485,0,0.15,0.459,98.014,237693,4
2004,4SWOn4EZlfSbXX3YZV9wf,Comfortably Numb,Scissor Sisters,0.803,0.924,7,-6.466,1,0.0391,0.237,0.0167,0.104,0.788,116.972,266040,4
2004,6QLU1GKy2Zh2mOh2uoJ0T,These Words,Natasha Bedingfield,0.734,0.635,5,-7.03,1,0.0816,0.0322,0,0.0808,0.931,96.99,216360,4
2004,7d8GetOsjbxYnlo6Y9e5K,Mr. Brightside,The Killers,0.352,0.928,1,-3.71,1,0.0758,0.00113,0,0.0987,0.239,148.026,222107,4
2004,6LGwYMXXgURfaequXipzH,You Don't Know My Name,Alicia Keys,0.263,0.663,9,-8.264,1,0.19,0.589,0.00451,0.342,0.25,167.271,366733,4
