year,id,name,artists,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
2010,67Io3gxHwfbUreBf114c0,Mine,Taylor Swift,0.621,0.78,7,-2.934,1,0.0297,0.00327,4.55E-06,0.184,0.672,121.038,230773,4
2010,0l4DTppOxy7NUaEcwXuOb,Animal,Neon Trees,0.482,0.829,5,-5.576,1,0.0437,0.00034,0,0.378,0.739,147.99,212307,4
2010,1wVuPmvt6AWvTL5W2GJnz,Talking to the Moon,Bruno Mars,0.523,0.606,1,-4.754,0,0.0301,0.512,0,0.106,0.065,145.837,217867,4
2010,7GAaTpSoTWUTbP2Yxlt4H,Need You Now,Lady A,0.581,0.717,4,-4.433,1,0.0318,0.0298,0.000186,0.243,0.316,107.884,236440,4
2010,2FAQ859VwORxzRE0JnWn7,Pack Up,Eliza Doolittle,0.672,0.809,11,-5.704,1,0.0595,0.325,0,0.336,0.88,133.036,191027,4
2010,1HfxPaJggVwFsvOtHbVzM,Live Like We're Dying,Kris Allen,0.589,0.893,0,-2.948,1,0.0397,0.0273,0,0.343,0.94,92.011,212507,4
2010,0JcKdUGNR7zI4jJDLyYXb,Stuck Like Glue,Sugarland,0.702,0.795,1,-4.764,1,0.0568,0.329,0,0.0505,0.836,83.961,247587,4
2010,4pFvEWbjBpPUdYRQly0TH,Today Was A Fairytale,Taylor Swift,0.491,0.703,7,-4.5,1,0.0319,0.0307,5.72E-06,0.167,0.344,157.988,242480,4
2010,3DamFFqW32WihKkTVlwTY,Fireflies,Owl City,0.512,0.662,3,-6.797,1,0.0439,0.0275,0,0.118,0.472,180.114,228347,4
2010,1yK9LISg5uBOOW5bT2Wm0,Try Sleeping with a Broken Heart,Alicia Keys,0.496,0.82,5,-5.155,1,0.112,0.158,0.246,0.13,0.549,110.977,249013,5
2010,2tNE4DP5nL85XUJv1glO0,This Ain't a Love Song,Scouting For Girls,0.458,0.905,0,-4.157,1,0.0452,0.000431,0,0.378,0.552,176.659,210680,4
2010,14OF4JQOIm4hb0GfG5nfy,Starry Eyed,Ellie Goulding,0.504,0.814,5,-5.346,0,0.0389,0.135,1.42E-05,0.324,0.596,149.967,176613,4
2010,6FSxwdN08PvzimGApFjRn,When We Collide,Matt Cardle,0.443,0.683,2,-5.521,1,0.0343,0.0198,5.26E-06,0.313,0.447,81.986,226000,4
2010,235LXPXfi0SmOaS9TaCh3,Teenage Dream,Katy Perry,0.719,0.798,10,-4.582,1,0.0361,0.0162,2.34E-06,0.134,0.591,120.011,227741,4
2010,7gWSWDBriMK7YKefAe4NM,Miami 2 Ibiza - Swedish House Mafia vs. Tinie Tempah,Swedish House Mafia,0.736,0.929,7,-5.89,0,0.0674,0.00237,1.11E-05,0.402,0.658,125.03,206461,4
2010,5sra5UY6sD658OabHL3Qt,Empire State of Mind (Part II) Broken Down,Alicia Keys,0.479,0.368,6,-7.784,1,0.0341,0.739,4.10E-05,0.118,0.142,92.959,216480,4
2010,35srNkJVToAzYiZzron1F,Young Forever,JAY-Z,0.637,0.69,9,-3.214,0,0.0693,0.417,0,0.211,0.103,140.329,253907,4
2010,6vc2Jq2vaGu8z326kSrw9,Your Love Is My Drug,Kesha,0.826,0.612,1,-3.891,1,0.0982,0.00681,0,0.0889,0.756,120.057,187133,4
2010,2a3U3GTCvrcma7wetBtOp,The Flood,Take That,0.514,0.83,11,-6.077,0,0.044,0.0378,1.43E-06,0.122,0.138,100.631,289360,4
2010,6q1qACcezH6eH77Xljh5Q,I Need A Dollar,Aloe Blacc,0.84,0.482,6,-7.116,0,0.0333,0.202,0,0.0873,0.957,95.498,243053,4
2010,6rjnRocdCULjLF61x2NR5,Don't Stop Believin' (Glee Cast Version),Glee Cast,0.473,0.604,7,-4.034,1,0.0337,0.0376,0,0.103,0.271,123.848,232000,4
2010,5kVU4z9zL3M7w7EVhBBbE,She Said,Plan B,0.72,0.538,3,-5.85,0,0.141,0.301,3.03E-06,0.144,0.815,147.007,208853,4
2010,30R45HO2rhR8YgFbe0fKB,All Time Low,The Wanted,0.689,0.615,8,-5.022,0,0.0563,0.352,0,0.0789,0.783,134.036,205200,4
2010,45EDI3rk0f4cAMt9f8b56,Impossible,Shontelle,0.599,0.624,8,-3.631,1,0.0343,0.385,0,0.125,0.539,90.034,226533,4
2010,0zv9bOC2NSMd3Fw2HgM5X,Whataya Want from Me,Adam Lambert,0.438,0.672,11,-4.706,0,0.0429,0.0055,0,0.0583,0.457,185.934,227320,4
2010,07WEDHF2YwVgYuBugi2EC,Kickstarts,Example,0.61,0.836,5,-4.455,1,0.0573,0.00374,0,0.358,0.657,126.059,181827,4
2010,5uHYcK0nbEYgRaFTY5Bqn,Magic (feat. Rivers Cuomo),B.o.B,0.549,0.932,8,-4.11,0,0.343,0.0127,0,0.347,0.787,82.439,196133,4
2010,3MeL7vAsVbgSrGFd0Hioa,Forget You,CeeLo Green,0.696,0.875,0,-3.682,1,0.0649,0.134,0,0.159,0.772,127.39,222733,4
2010,1mXuMM6zjPgjL4asbBsgn,Firework,Katy Perry,0.638,0.832,8,-5.039,1,0.049,0.141,0,0.113,0.648,124.071,227893,4
2010,0zREtnLmVnt8KUJZZbSdl,Wavin' Flag,K'NAAN,0.625,0.699,0,-6.416,1,0.0729,0.13,0,0.238,0.717,75.974,220520,4
2010,030OCtLMrljNhp8OWHBWW,Hey Daddy (Daddy's Home),Usher,0.59,0.698,11,-4.262,1,0.0286,0.000176,0,0.107,0.352,95.975,224093,4
2010,7lWUJpax919G4JdaFEVmC,Blah Blah Blah (feat. 3OH!3),Kesha,0.752,0.836,10,-3.173,1,0.115,0.0843,0.000425,0.424,0.519,120.003,172053,4
2010,0QVAlchLCx15ZLSoR9Wg1,Higher,The Saturdays,0.639,0.862,10,-3.292,1,0.0341,0.049,6.81E-06,0.264,0.596,117.011,207613,4
2010,18PSaTJMLkFNWnW0NWdOA,Find Your Love,Drake,0.625,0.613,6,-6.005,0,0.173,0.0209,0,0.0286,0.738,96.033,208947,4
2010,3bMNprrp2JDKZsGbiXpsJ,My Chick Bad,Ludacris,0.624,0.723,1,-6.782,1,0.378,0.172,0,0.483,0.757,84.789,216933,4
2010,1HHeOs6zRdF8Ck58easiA,Alejandro,Lady Gaga,0.623,0.793,11,-6.63,0,0.0462,0.000397,0.0015,0.375,0.36,98.998,274213,4
2010,2igwFfvr1OAGX9SKDCPBw,Empire State Of Mind,JAY-Z,0.491,0.956,11,-1.538,1,0.392,0.0295,0,0.46,0.811,173.585,276920,4
2010,4YYHgF9dWyVSor0GtrBzd,Te Amo,Rihanna,0.567,0.707,8,-5.455,0,0.0818,0.541,0.000176,0.1,0.751,171.917,208427,4
2010,360UM2DaiHZPRu0EsrOvM,If We Ever Meet Again (Featuring Katy Perry),Timbaland,0.652,0.605,8,-7.371,1,0.0393,0.00481,0,0.0605,0.394,126.091,292707,4
2010,59dLtGBS26x7kc0rHbaPr,Nothin' on You (feat. Bruno Mars),B.o.B,0.688,0.853,10,-5.814,1,0.0493,0.386,0,0.0862,0.743,103.993,268320,4
2010,6epn3r7S14KUqlReYr77h,Baby,Justin Bieber,0.728,0.859,5,-5.237,0,0.137,0.0401,0,0.111,0.535,65.043,214240,4
2010,1kMuU3TNQvHbqvXCWBodm,Right Above It,Lil Wayne,0.376,0.841,3,-4.348,0,0.356,0.0435,0,0.578,0.463,76.052,271947,4
2010,3nIrIytGbcXAK7huhwiXi,Commander,Kelly Rowland,0.395,0.876,11,-3.859,0,0.138,0.0173,8.46E-06,0.362,0.567,124.638,218107,4
2010,0WCiI0ddWiu5F2kSHgfw5,Take It Off,Kesha,0.729,0.675,5,-5.292,0,0.0286,4.14E-05,0.00126,0.0867,0.74,125.036,215200,4
2010,1wkGTsSqUhvvXgi0yX9ha,Say Aah (feat. Fabolous),Trey Songz,0.724,0.87,1,-3.614,0,0.113,0.00453,0,0.833,0.81,93.01,207547,4
2010,7Bc7Ii96vngfdeEUT4Ok9,Seek Bromance - Avicii’s Vocal Edit,Tim Berg,0.515,0.837,11,-2.552,1,0.0401,0.0868,0,0.0403,0.52,126.026,203960,4
2010,7yws3pF3FFguwT2Psi6c1,Do You Remember,Jay Sean,0.855,0.668,11,-4.892,1,0.0644,0.0242,0,0.102,0.803,125.846,210307,4
2010,4TCL0qqKyqsMZml0G3M9I,Telephone,Lady Gaga,0.824,0.836,3,-5.903,1,0.0404,0.00521,0.000817,0.112,0.716,122.014,220640,4
2010,17tDv8WA8IhqE8qzuQn70,My First Kiss (feat. Ke$ha),3OH!3,0.682,0.889,0,-4.166,1,0.0804,0.00564,0,0.36,0.827,138.021,192440,4
2010,1WtTLtofvcjQM3sXSMkDd,How Low,Ludacris,0.785,0.498,1,-6.977,1,0.0533,0.00248,1.23E-06,0.224,0.418,143.96,201587,4
2010,1EoHEkVcysf4WVDx6r9Wz,Over,Drake,0.325,0.848,7,-5.611,1,0.279,0.0109,0,0.124,0.433,100.093,233560,5
2010,6wN4nT2qy3MQc098yL3Eu,Deuces (feat. Tyga & Kevin McCall),Chris Brown,0.692,0.736,1,-5.109,1,0.11,0.0324,0,0.0787,0.217,73.987,276560,4
2010,3ZdJffjzJWFimSQyxgGIx,Just A Dream,Nelly,0.531,0.752,1,-6.161,1,0.0305,0.0421,0,0.12,0.103,89.917,237800,4
2010,2IpGdrWvIZipmaxo1YRxw,Bottoms Up (feat. Nicki Minaj),Trey Songz,0.845,0.601,1,-5.283,1,0.161,0.0205,0,0.385,0.329,74.008,242013,4
2010,6OEolOOk9Gh9bqkdpfIOl,Ridin' Solo,Jason Derulo,0.442,0.83,9,-4.02,1,0.146,0.128,0,0.129,0.578,89.338,215747,4
2010,1CuzzAbJ4q28V5JOLCzQV,Starstrukk,3OH!3,0.605,0.795,11,-6.086,0,0.0712,0.00153,0,0.207,0.263,139.896,203093,4
2010,47cvLbenIcT3GDqFL6duZ,Can't Be Tamed,Miley Cyrus,0.63,0.91,11,-2.919,0,0.144,0.0287,0,0.196,0.743,116.98,168213,4
2010,4vVTI94F9uJ8lHNDWKv0i,Eenie Meenie,Sean Kingston,0.72,0.607,1,-4.168,1,0.0322,0.0543,0,0.113,0.828,121.223,201947,4
2010,2V4bv1fNWfTcyRJKmej6S,Cooler Than Me - Single Mix,Mike Posner,0.768,0.82,7,-4.63,0,0.0475,0.179,0,0.704,0.625,129.969,213293,4
2010,3YJkAQNEhmCZGLdmPsu6Y,Hard,Rihanna,0.31,0.746,1,-3.599,1,0.111,0.0121,0,0.649,0.163,182.032,250600,4
2010,7xkQdy0cy5ymoWT7nedvL,Whatcha Say,Jason Derulo,0.615,0.711,11,-5.507,1,0.0779,0.0444,0,0.145,0.711,144.036,221253,4
2010,61LtVmmkGr8P9I2tSPvdp,Teach Me How to Dougie,Cali Swag District,0.846,0.438,11,-4.981,1,0.141,0.2,9.43E-05,0.0939,0.512,85.013,237480,4
2010,6FZQH0HlMULVggaqjyQBq,Riverside,Sidney Samson,0.804,0.976,1,-2.458,0,0.0445,0.00023,0.894,0.125,0.237,125.997,320348,4
2010,7HacCTm33hZYYN8DXpCYu,I Like It,Enrique Iglesias,0.648,0.942,10,-2.881,0,0.0878,0.021,0,0.0594,0.73,129.007,231373,4
2010,16sbugRbf9xEKlekuQ7Wh,Imma Be,Black Eyed Peas,0.597,0.517,0,-6.963,1,0.365,0.179,0,0.307,0.412,92.035,257560,4
2010,2DHc2e5bBn4UzY0ENVFrU,Carry Out (Featuring Justin Timberlake),Timbaland,0.531,0.574,10,-6.693,0,0.113,0.114,0.0308,0.256,0.272,115.68,232467,5
2010,5FTCKvxzqy72ceS4Ujux4,What's My Name?,Rihanna,0.692,0.786,2,-2.959,1,0.069,0.23,0,0.0797,0.583,100.025,263173,4
2010,0XvjOhwCnXXFOSlBbV9jP,Barbra Streisand - Radio Edit,Duck Sauce,0.769,0.922,1,-1.966,1,0.108,0.000939,0.197,0.233,0.506,127.965,196533,4
2010,392zwJVuiuhDZC3ShNmLk,We No Speak Americano - JT Radio Edit,Yolanda Be Cool,0.902,0.805,6,-5.005,1,0.0464,0.0725,0.082,0.0916,0.737,124.996,157438,4
2010,3iL2l5gUqyPS6vDwJFgJT,BedRock,Young Money,0.733,0.664,8,-6.163,1,0.295,0.102,0,0.191,0.557,148.005,288133,4
2010,7LP4Es66zdY7CyjepqmvA,Down,Jay Sean,0.657,0.695,2,-4.493,1,0.0321,0.0108,0,0.0822,0.683,65.997,212107,4
2010,1Bx0zEdVjkFlV27iKaePu,Man Down,Rihanna,0.47,0.904,0,-4.024,0,0.177,0.0436,0,0.0491,0.557,155.788,267000,4
2010,2M9ULmQwTaTGmAdXaXpfz,Billionaire (feat. Bruno Mars),Travie McCoy,0.633,0.673,6,-6.403,0,0.258,0.297,0,0.206,0.659,86.776,211160,4
2010,6GgPsuz0HEO0nrO2T0QhD,No Hands (feat. Roscoe Dash & Wale),Waka Flocka Flame,0.76,0.595,1,-6.366,1,0.0391,0.00544,0,0.241,0.361,131.497,263773,4
2010,1v3dEPdA20e4ZhT1uQBeN,Hot,INNA,0.816,0.94,7,-6.079,0,0.28,0.0798,0.444,0.431,0.596,128,217037,4
2010,1qZMPmpD1jDcOA7gZ6TCd,One (Your Name) - Radio Edit,Swedish House Mafia,0.733,0.673,9,-6.572,0,0.0333,0.0132,0.0049,0.16,0.636,125.061,163247,4
2010,6St9lR6dhV2tpCNVz7qfr,In My Head,Jason Derulo,0.762,0.748,0,-4.15,0,0.033,0.0266,0,0.348,0.851,110.009,199027,4
2010,2GYHyAoLWpkxLVa4oYTVk,Alors on danse,Stromae,0.791,0.59,1,-9.206,0,0.0793,0.0994,0.00203,0.065,0.714,119.951,206067,4
2010,4kLLWz7srcuLKA7Et40PQ,I Gotta Feeling,Black Eyed Peas,0.743,0.766,0,-6.375,1,0.0265,0.0873,0,0.509,0.61,127.96,289133,4
2010,6ebkx7Q5tTxrCxKq4GYj0,Club Can't Handle Me (feat. David Guetta),Flo Rida,0.616,0.869,0,-3.911,1,0.0327,0.0283,0,0.064,0.473,127.966,234560,4
2010,2Q99zPXVqCPN5RaZawvJW,Beautiful Monster,Ne-Yo,0.708,0.771,5,-6.99,0,0.131,0.209,5.32E-06,0.277,0.494,128.013,251573,4
2010,4E5P1XyAFtrjpiIxkydly,Replay,Iyaz,0.706,0.751,9,-6.323,1,0.0708,0.173,0,0.168,0.195,91.031,182307,4
