year,id,name,artists,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
2005,4XyAMTjMfqwZ2uJemqKRd,Girl,Destiny's Child,0.567,0.747,6,-6.019,0,0.105,0.31,0,0.04,0.556,89.036,224147,4
2005,6T7tyXfvNZwAR3XDktNCB,Beautiful Soul,Jesse McCartney,0.654,0.663,9,-4.34,1,0.046,0.0765,0,0.0266,0.912,89.989,215160,4
2005,2lgz3yy1AyoceOVOOBmiO,Stickwitu,The Pussycat Dolls,0.548,0.554,9,-6.408,1,0.0587,0.283,0,0.0708,0.382,79.918,207507,4
2005,2zNYAhrM4ayQsdtDPeDE7,Almost Here,Brian McFadden,0.561,0.452,9,-7.324,0,0.0336,0.409,0,0.106,0.316,77.984,229827,4
2005,2TfSHkHiFO4gRztVIkggk,"Sugar, We're Goin Down",Fall Out Boy,0.494,0.842,7,-4.784,1,0.0843,0.00579,0,0.122,0.574,162.011,229093,4
2005,34KUIBsIUiPV7oCIzSdDA,Diamonds From Sierra Leone - Remix,Kanye West,0.672,0.814,7,-3.768,1,0.27,0.258,0,0.164,0.379,97.043,233400,4
2005,0FZvjrHpAmLKj574M4Vwr,Cater 2 U,Destiny's Child,0.605,0.584,11,-7.043,0,0.197,0.286,0,0.235,0.464,125.802,245400,4
2005,0gJvqi9QyASOCtJu99tyt,Because of You,Kelly Clarkson,0.587,0.583,5,-5.284,0,0.0313,0.248,0,0.124,0.15,139.92,219493,4
2005,1yKu2MhpwzDXXH2tzG6xo,Beverly Hills,Weezer,0.693,0.823,5,-3.761,1,0.0726,0.0932,0,0.328,0.741,87.904,196093,4
2005,6A1yZW5SLd9hpLZsG29hC,Let Me Go,3 Doors Down,0.478,0.863,1,-4.914,0,0.0387,0.0181,0,0.111,0.491,92.004,243053,4
2005,2hQU8LNZFUcXLUwqeABX3,Don't Forget About Us,Mariah Carey,0.7,0.529,10,-6.816,0,0.0395,0.0422,0,0.101,0.386,143.555,233867,4
2005,7wdLZdLzaYCkUvxkPhFP4,You Raise Me Up,Westlife,0.129,0.358,10,-6.596,1,0.0314,0.631,0,0.0886,0.172,75.048,241067,5
2005,5FZxsHWIvUsmSK1IAvm2p,Best of You,Foo Fighters,0.366,0.94,1,-5.119,0,0.0696,0.000769,9.42E-05,0.188,0.369,130.198,255627,4
2005,0lP4HYLmvowOKdsQ7CVku,The Kill,Thirty Seconds To Mars,0.179,0.912,4,-3.881,0,0.0791,0.0014,0.000294,0.582,0.289,182.99,231533,3
2005,3DQVgcqaP3iSMbaKsd57l,I Bet You Look Good On The Dancefloor,Arctic Monkeys,0.535,0.948,6,-4.19,0,0.0356,0.00225,0,0.376,0.778,103.183,173680,4
2005,7yxwAEwY9LD120AcB4nGJ,Don't Love You No More (I'm Sorry),Craig David,0.636,0.558,7,-7.076,1,0.0245,0.462,0,0.062,0.572,100.113,243987,4
2005,6WrnSlcN0dzTO80mVVbBt,Do You Want To,Franz Ferdinand,0.412,0.944,0,-2.896,1,0.0448,0.0724,0.000493,0.801,0.79,123.091,215000,4
2005,6cFLAGlORtXUAja6p04L0,Lyla,Oasis,0.394,0.948,11,-2.421,1,0.0479,0.000113,0.000142,0.146,0.31,120.896,310440,4
2005,3TAtUJc4Sj913Cs5gBUeu,Scars,Papa Roach,0.455,0.929,11,-3.295,1,0.0494,0.0875,0,0.226,0.484,89.782,208199,4
2005,5ZdzNVOmCSp5HFLk0EgvJ,Dirty Little Secret,The All-American Rejects,0.469,0.955,10,-4.253,1,0.0432,0.000343,1.35E-06,0.548,0.462,143.853,193653,4
2005,2b8QQqf8Vwb7bfz22ja8F,Over And Over,Nelly,0.644,0.517,7,-10.02,1,0.0803,0.0065,1.37E-06,0.158,0.464,169.799,253933,4
2005,5qrzhg9Fmu8Amg2uMhHfe,One Wish,Ray J,0.525,0.652,5,-7.042,0,0.28,0.278,0,0.339,0.602,127.673,337640,4
2005,6JY1IdkZGeIcPegKxjSKe,Since U Been Gone,Kelly Clarkson,0.662,0.739,9,-5.354,0,0.0322,0.00206,0.0603,0.113,0.382,130.999,188960,4
2005,41PWz0hAiU9FqsmjR9Wh6,Lovers And Friends,Lil Jon & The East Side Boyz,0.675,0.501,10,-6.183,1,0.22,0.0541,0,0.429,0.532,139.861,260600,4
2005,5dvBeCMTzUNjyWIcuykzy,Everyday I Love You Less And Less,Kaiser Chiefs,0.49,0.956,1,-4.556,0,0.0407,0.00466,6.15E-06,0.242,0.577,160.028,217707,4
2005,4Ilen0VxPEsVRLpnePji8,"Slow Down - 12"" Version",Bobby V.,0.568,0.732,11,-4.896,0,0.103,0.179,4.92E-06,0.401,0.626,186.048,258667,4
2005,68vgtRHr7iZHpzGpon6Jl,My Boo,Usher,0.662,0.507,5,-8.238,1,0.118,0.257,0,0.0465,0.676,86.412,223440,4
2005,0F7rEdewJ6cSLylOZZpDu,I'm Sprung,T-Pain,0.722,0.329,0,-11.617,0,0.108,0.088,0,0.081,0.166,99.991,230713,4
2005,3VXDc9f8J96uBnAAeFrrm,Some Cut,Trillville,0.9,0.515,1,-6.626,1,0.372,0.00341,0,0.111,0.659,84.995,283455,4
2005,5Y78yINSOCW6xbOfGWNBg,Wait (The Whisper Song),Ying Yang Twins,0.933,0.513,7,-13.203,1,0.347,0.00112,0.00248,0.107,0.595,102.017,179160,4
2005,75D3n6wnFQmu1HVmLAlWM,I Predict A Riot,Kaiser Chiefs,0.395,0.979,8,-3.241,1,0.0766,0.0243,0,0.12,0.41,158.842,233187,4
2005,4Hff1IjRbLGeLgFgxvHfl,DARE,Gorillaz,0.76,0.891,11,-5.852,0,0.0372,0.0226,0.0868,0.298,0.966,120.265,245000,4
2005,5CWyE2OcZI1HVnHBh4RrK,Play,David Banner,0.837,0.658,1,-8.013,0,0.126,0.000213,0.122,0.243,0.586,95.027,230133,4
2005,0CnD7Hiw6pae6rLsZw5q5,Incomplete,Backstreet Boys,0.437,0.589,4,-4.834,1,0.0331,0.231,0,0.0768,0.165,133.631,239587,4
2005,6D0A5pK6nvKa9wdKfom6h,That's My Goal,Shayne Ward,0.286,0.508,2,-5.966,1,0.0335,0.372,0,0.27,0.14,68.617,219600,4
2005,6ZyNjT2hYvfV5PuW84dp1,1 Thing,Amerie,0.636,0.946,10,-4.683,0,0.332,0.115,3.75E-05,0.0416,0.891,125.085,238747,5
2005,0AKAxdNkwq9ZxRdW1DN9z,Behind These Hazel Eyes,Kelly Clarkson,0.548,0.889,9,-4.682,1,0.0382,0.00165,0.00109,0.197,0.425,90.048,198973,4
2005,1oNToERLIN71YCPLbRIQG,Let Me Hold You (feat. Omarion),Bow Wow,0.815,0.662,6,-8.244,1,0.199,0.0915,0.000409,0.0898,0.611,151.518,248493,4
2005,0d28khcov6AiegSCpG5Tu,Feel Good Inc.,Gorillaz,0.818,0.705,6,-6.679,1,0.177,0.00836,0.00233,0.613,0.772,138.559,222640,4
2005,7G6l2FtQyRhQgYgut2I6i,As Good As I Once Was,Toby Keith,0.68,0.87,5,-4.461,1,0.0393,0.266,0,0.109,0.646,119.075,227840,4
2005,588RGyR1f4Plc8nm7SrdC,Karma,Alicia Keys,0.727,0.736,10,-6.203,1,0.0615,0.0743,0.00311,0.0347,0.687,85.1,256000,4
2005,5pKCDm2fw4k6D6C5Rk646,Tears Don't Fall,Bullet For My Valentine,0.214,0.931,7,-3.347,0,0.143,0.000705,3.09E-06,0.0797,0.233,162.115,348387,4
2005,7i7UIbm5E0DD7aSOYvwp2,Oh (feat. Ludacris),Ciara,0.8,0.496,7,-7.135,1,0.0506,0.000298,0,0.0697,0.357,128.29,256347,4
2005,3jEqrIfwKO0M8ALu3TGil,Like You (feat. Ciara),Bow Wow,0.714,0.6,6,-8.365,1,0.0876,0.0465,0,0.0646,0.504,82.017,205840,4
2005,7MTdv6v3vsmQcVfh7eIak,Tripping,Robbie Williams,0.666,0.922,2,-4.458,0,0.0429,0.0381,0.000191,0.0633,0.828,118.014,276604,4
2005,6CN3e26iQSj1N5lomh0mf,Like Toy Soldiers,Eminem,0.52,0.768,8,-3.489,0,0.359,0.0193,0.00034,0.104,0.398,79.178,296880,4
2005,6tp27J7xy18DQiQXut3Gs,Don't Lie,Black Eyed Peas,0.662,0.785,9,-5.299,1,0.186,0.16,0,0.0784,0.604,89.885,219000,4
2005,2wGSgTmgSF3xjRrHkTc25,Hate It Or Love It,The Game,0.802,0.785,9,-4.781,1,0.207,0.14,0,0.123,0.435,99.998,206400,4
2005,4faFAhOflLzhfJECveRwv,Lonely No More,Rob Thomas,0.551,0.896,9,-3.152,0,0.109,0.033,0,0.0899,0.858,171.79,226640,4
2005,2ajhenDRiiAnCHHjsIOHh,Laffy Taffy,D4L,0.891,0.439,7,-7.994,0,0.428,0.0351,0,0.0932,0.622,77.499,224253,4
2005,5y4TDQdYzlT4eoQIPOgND,Your Body,Pretty Ricky,0.838,0.594,4,-5.695,0,0.113,0.176,0,0.0867,0.507,90.038,240040,4
2005,3njpLvANriMsdv3dgADEa,Get Back,Ludacris,0.555,0.639,1,-5.16,1,0.263,0.0594,0,0.118,0.184,171.609,270747,4
2005,561jH07mF1jHuk7KlaeF0,Mockingbird,Eminem,0.637,0.678,0,-3.798,1,0.266,0.209,0,0.156,0.254,84.039,250760,4
2005,3EDS89HeAhHiZKlljciK0,Push The Button,Sugababes,0.962,0.66,8,-5.096,1,0.061,0.0485,0,0.076,0.814,126.016,218093,4
2005,2oxtQ84p1j5GmyzmD50Lq,Rich Girl,Gwen Stefani,0.856,0.754,7,-2.728,0,0.0416,0.0294,1.49E-05,0.206,0.722,98.018,236213,4
2005,3hb2ScEVkGchcAQqrPLP0,Photograph,Nickelback,0.513,0.877,8,-3.756,1,0.0292,0.000932,0.000163,0.136,0.389,145.919,258920,4
2005,3850dYVgOFIXJh5U4BFEW,Hung Up,Madonna,0.649,0.647,9,-7.695,0,0.0452,0.0039,0.161,0.0686,0.405,125.02,337733,4
2005,7xiaTCgkQtB7Ojnddcvsb,"Baby, I'm Back",Baby Bash,0.899,0.365,9,-5.461,0,0.105,0.0508,0,0.097,0.749,100.01,219920,4
2005,7jLbTp3qZzah9kMIdW8e5,Ghetto Gospel,2Pac,0.794,0.614,5,-5.352,0,0.0467,0.0964,0,0.0788,0.663,80.569,238053,4
2005,3zdDxhDo5SycC7XSAPfdj,Get It Poppin' (feat. Nelly) - Radio Version,Fat Joe,0.905,0.55,1,-7.558,1,0.372,0.0628,0,0.0644,0.52,100.813,211320,4
2005,12bZjnzjuJoyRslVC4Bmx,Soul Survivor,Jeezy,0.684,0.493,10,-7.728,1,0.0459,0.000839,0,0.157,0.08,84.03,280013,4
2005,0UaMYEvWZi0ZqiDOoHU3Y,Lose Control (feat. Ciara & Fat Man Scoop),Missy Elliott,0.904,0.813,4,-7.105,0,0.121,0.0311,0.00697,0.0471,0.81,125.461,226864,4
2005,5zdUc1JRCImBYcDWgvFNp,Caught Up,Usher,0.817,0.806,6,-4.606,1,0.0623,0.027,9.00E-06,0.119,0.805,110.086,224640,4
2005,4FTOpNYcGxnQdGNWSxIci,Soldier (feat. T.I. & Lil' Wayne),Destiny's Child,0.878,0.417,7,-6.799,1,0.361,0.0444,0,0.0833,0.904,77.49,325573,4
2005,0reKGVcWLVvl1FzjZ6TAC,I Like The Way - Radio Edit,Bodyrockers,0.642,0.851,6,-3.638,1,0.0431,0.0248,0.0146,0.084,0.777,127.988,200053,4
2005,4bz7uB4edifWKJXSDxwHc,Galvanize,The Chemical Brothers,0.745,0.714,7,-3.681,1,0.0751,0.0141,0.0222,0.363,0.365,104.003,393813,4
2005,5BSclXJTa9B0iURhUjZo5,La Tortura (feat. Alejandro Sanz),Shakira,0.74,0.783,0,-5.367,1,0.0427,0.0297,0.000308,0.123,0.812,100.011,212893,4
2005,72vWmeqYcT1irKClpbenQ,"1, 2 Step (feat. Missy Elliott) - Main",Ciara,0.939,0.498,5,-10.94,0,0.161,0.0444,0.00128,0.0475,0.801,113.053,202213,4
2005,0eqH0ALoDQevq59YcQ53K,Hollaback Girl,Gwen Stefani,0.926,0.916,10,-2.221,0,0.0929,0.35,6.17E-06,0.0234,0.904,110.007,199853,4
2005,3B7i9OKRRmIsSBHEbJz58,Grind With Me,Pretty Ricky,0.7,0.538,1,-5.952,1,0.045,0.000204,0,0.105,0.189,136.518,237733,4
