year,id,name,artists,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
2013,3AYcyxEACnmE6d96RPubI,Thrift Shop (feat. Wanz),Macklemore & Ryan Lewis,0.781,0.526,6,-6.985,0,0.293,0.0619,0,0.0457,0.662,94.992,235613,4
2013,5PUvinSo4MNqW7vmomGRS,Blurred Lines,Robin Thicke,0.861,0.504,7,-7.707,1,0.0489,0.00412,1.78E-05,0.0783,0.881,120,263053,4
2013,62yJjFtgkhUrXktIoSjgP,Radioactive,Imagine Dragons,0.448,0.784,9,-3.686,1,0.0627,0.106,0.000108,0.668,0.236,136.245,186813,4
2013,2PwXOevGUSkU8qaYZjgLq,All I Want,Kodaline,0.209,0.412,0,-9.733,1,0.0443,0.172,0.15,0.0843,0.162,86.26,305747,3
2013,3w3y8KPTfNeOKPiqUTakB,Locked out of Heaven,Bruno Mars,0.726,0.698,5,-4.165,1,0.0431,0.049,0,0.309,0.867,143.994,233478,4
2013,56N9s9PS6VwGolUnx1CJk,Somewhere Only We Know,Lily Allen,0.313,0.286,10,-10.593,1,0.0324,0.934,0.0451,0.0974,0.287,80.925,208504,4
2013,2Foc5Q5nqNiosCNqttzHo,Get Lucky (feat. Pharrell Williams & Nile Rodgers) - Radio Edit,Daft Punk,0.794,0.811,6,-8.966,0,0.038,0.0426,1.07E-06,0.101,0.862,116.047,248413,4
2013,4h8VwCb1MTGoLKueQ1Wgb,Wake Me Up,Avicii,0.532,0.783,2,-5.697,1,0.0523,0.0038,0.0012,0.161,0.643,124.08,247427,4
2013,1J6bub4kiTe4h0RCo9Isz,Home,Phillip Phillips,0.606,0.826,0,-6.04,1,0.0307,0.0256,1.56E-05,0.117,0.322,121.04,210173,4
2013,1K3LRUEcUz5FMtPYyg0F4,Ho Hey,The Lumineers,0.682,0.471,0,-9.182,1,0.0301,0.765,0,0.0908,0.421,79.907,163133,4
2013,1mKXFLRA179hdOWQBwUk9,Just Give Me a Reason (feat. Nate Ruess),P!nk,0.778,0.547,2,-7.273,1,0.0489,0.346,0.000302,0.132,0.441,95.002,242733,4
2013,31AyUvMRDvZjyQI1N05ls,The Mother We Share,CHVRCHES,0.462,0.722,1,-5.134,1,0.0306,0.0356,4.52E-06,0.127,0.327,173.941,191294,4
