year,id,name,artists,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
2009,07POri5O6Xu0aVZzlvOcp,I'm Not Alone - Radio Edit,Calvin Harris,0.597,0.684,7,-6.614,1,0.0321,0.00481,0.105,0.317,0.435,130.99,210973,4
2009,0tT9teKjK4G5PkcdZT7sb,Everybody in Love,JLS,0.705,0.782,5,-5.971,0,0.0327,0.0704,0,0.36,0.659,140.022,195587,4
2009,5jzX4dWVQeBTtfBaXnMRt,DONTTRUSTME,3OH!3,0.791,0.713,5,-3.742,0,0.254,0.0163,0,0.189,0.514,130.012,192573,4
2009,1jvUrVUMm1U2XfXX534fR,Big Green Tractor,Jason Aldean,0.616,0.596,4,-5.035,1,0.0289,0.654,0,0.218,0.58,137.077,204200,4
2009,4UP5HP7IAnNdxD01g1lzQ,Break Up,Mario,0.44,0.517,0,-7.355,1,0.363,0.428,0,0.173,0.475,73.881,249027,4
2009,3rMsX63C0IZVnOT5LGYoT,Russian Roulette,Rihanna,0.48,0.486,6,-5.754,0,0.0447,0.046,0,0.107,0.265,80.051,227533,4
2009,40bm28QcJT5My540ymSQ2,Untouched,The Veronicas,0.557,0.783,6,-4.893,0,0.234,0.0171,0.0172,0.151,0.442,177.008,255360,4
2009,4cS2HQ6jK80vqdY9ofpzt,She Wolf,Shakira,0.865,0.69,7,-7.448,1,0.0444,0.289,0.0138,0.225,0.868,121.983,188867,4
2009,7f2YrnkCsVAmsTgLf7GFA,Sober,P!nk,0.612,0.791,6,-4.904,1,0.0301,0.0652,0,0.181,0.404,91.054,250590,4
2009,3OWcWJz1c0pIc6L3IDDhp,Knock You Down,Keri Hilson,0.588,0.877,8,-4.78,1,0.16,0.00952,0,0.171,0.645,155.165,326187,4
2009,3E7dfMvvCLUddWissuqMw,Party In The U.S.A.,Miley Cyrus,0.652,0.698,10,-4.667,0,0.042,0.00112,0.000115,0.0886,0.47,96.021,202067,4
2009,2hdy9Wt9qp7M7d0U3ossu,If U Seek Amy,Britney Spears,0.717,0.587,4,-7.296,0,0.0339,0.0192,0,0.0523,0.544,129.954,216520,4
2009,6c0GmyBsE7mQtrVvxJaWc,Throw It In The Bag,Fabolous,0.789,0.55,11,-7.423,0,0.0473,0.174,0,0.0614,0.696,172.049,231573,4
2009,0SiywuOBRcynK0uKGWdCn,Bad Romance,Lady Gaga,0.696,0.921,0,-3.755,1,0.0363,0.00314,5.24E-05,0.0842,0.714,119.001,294573,4
2009,33IQnmtJYjCcrvUUMQgi8,Fight For This Love,Cheryl,0.739,0.741,7,-5.873,1,0.0912,0.013,0,0.0679,0.727,122.988,223253,4
2009,3R6dN42VdwivkZTMz03Rc,Turnin Me On - Original Dirty,Keri Hilson,0.661,0.584,1,-5.09,1,0.061,0.00293,4.82E-06,0.134,0.0949,159.873,248067,4
2009,7kMfu3KUydmrFVGEAhjty,Good Girls Go Bad (feat. Leighton Meester),Cobra Starship,0.594,0.874,0,-3.716,1,0.0815,0.0116,0,0.549,0.628,119.964,196413,4
2009,1YaVmBh7EAeR54FIjuFcb,Naturally,Selena Gomez & The Scene,0.605,0.902,10,-5.406,0,0.0511,0.0185,1.01E-06,0.0534,0.875,132.612,202587,4
2009,08uGhvS5MfBk7crUCpnjv,Blame It,Jamie Foxx,0.673,0.614,7,-5.426,1,0.103,0.0782,0,0.139,0.362,176.052,289747,4
2009,6eDApnV9Jdb1nYahOlbbU,One Time,Justin Bieber,0.691,0.853,1,-2.528,0,0.0372,0.0631,7.13E-05,0.082,0.762,145.999,215867,4
2009,4EWCNWgDS8707fNSZ1oaA,Heartless,Kanye West,0.79,0.647,10,-5.983,0,0.136,0.0515,0,0.248,0.654,87.999,211000,4
2009,0eH2eHURaXUP15D8gQlfj,LoveGame,Lady Gaga,0.894,0.678,6,-5.611,0,0.0523,0.00569,2.43E-06,0.317,0.844,105.024,216333,4
2009,5xeSDlt3eCxPsWKBhfUJT,"Mama Do (Uh Oh, Uh Oh)",Pixie Lott,0.451,0.873,3,-4.711,0,0.19,0.171,0,0.327,0.589,119.918,196520,4
2009,1akgiRM3mN2nxu2AX6ACC,I Love College,Asher Roth,0.713,0.826,8,-4.075,1,0.243,0.0897,0,0.421,0.664,86.444,241933,4
2009,7jk7gqyEonmVVYahZN5zh,Circus,Britney Spears,0.791,0.733,6,-5.215,0,0.052,0.147,0.000381,0.0713,0.761,114.98,192360,4
2009,6ATrsVaZT7XjkCynxM8cT,Turn My Swag On,Soulja Boy,0.546,0.712,3,-3.104,0,0.0269,0.000969,0,0.406,0.489,150.154,206333,4
2009,144adL7pGHEWRwute2wxz,Omen,The Prodigy,0.545,0.953,7,-5.172,1,0.0441,0.000941,0.117,0.281,0.558,140.002,216027,4
2009,06T10fEzN8ZCcqzQZYA18,Gotta Be Somebody,Nickelback,0.536,0.89,0,-5.222,1,0.0601,0.000354,0.00165,0.133,0.205,115.998,252653,4
2009,3fbIXSOzvCamjWAPyGM6h,Beat Again - Radio Edit,JLS,0.893,0.93,11,-4.577,1,0.0712,0.0355,0,0.0759,0.968,120.017,196640,4
2009,1yJ5fyqBusR7Verj8JGsK,Miss Independent,Ne-Yo,0.668,0.673,1,-5.714,1,0.145,0.48,0,0.194,0.727,171.812,232000,4
2009,7rQEsMAmRB4KaXhx3xJM1,Holiday,Dizzee Rascal,0.545,0.918,0,-1.925,1,0.0448,0.0571,0,0.0415,0.855,117.985,220627,4
2009,5EGPf0nqO7vEIwsOX6Er9,Obsessed,Mariah Carey,0.742,0.468,10,-5.557,0,0.0625,0.0465,0,0.826,0.369,86.443,242200,4
2009,0JYRNrTwUmeySRX37azvn,Bad Boys (feat. Flo Rida),Alexandra Burke,0.671,0.866,1,-3.685,1,0.0548,0.0116,0,0.358,0.627,140.027,206480,4
2009,4LiJE6pqgsTX3FtukW6bN,Release Me,Agnes,0.621,0.923,2,-3.124,0,0.0321,0.00645,7.28E-05,0.108,0.716,127.973,256213,4
2009,60PAzFNW3vAiAiVK6DRJf,Day 'N' Nite (Nightmare),Kid Cudi,0.88,0.443,11,-6.359,0,0.0653,0.462,7.13E-06,0.122,0.803,138.018,221240,4
2009,2wLMMcXV6sRtLijfLZP9o,Sweet Dreams,Beyoncé,0.694,0.825,1,-5.986,1,0.111,0.0895,1.86E-05,0.0618,0.788,121.949,208067,4
2009,7LR85XLWw2yXqKBSI5brb,Run This Town,JAY-Z,0.632,0.924,1,-1.802,1,0.29,0.281,0,0.263,0.441,86.844,267520,4
2009,0iGckQFyv6svOfAbAY9aW,Hot N Cold,Katy Perry,0.706,0.841,7,-3.956,1,0.0418,7.95E-05,0,0.0688,0.861,132.032,220227,4
2009,6Wx88Mv6b9ofjKMKkdwOJ,New Divide,Linkin Park,0.493,0.808,5,-3.365,0,0.0362,0.000235,0,0.0983,0.38,117.971,268613,4
2009,4QJLKU75Rg4558f4LbDBR,If Today Was Your Last Day,Nickelback,0.485,0.911,3,-5.749,1,0.0355,8.67E-05,0,0.092,0.568,89.956,249067,4
2009,7Kpqjspw4Y7HrvItIRcBi,Jai Ho! (You Are My Destiny),A.R. Rahman,0.657,0.941,8,-3.919,0,0.061,0.0476,0,0.0797,0.879,136.202,222400,4
2009,5R9a4t5t5O0IsznsrKPVr,Single Ladies (Put a Ring on It),Beyoncé,0.426,0.584,1,-5.293,1,0.296,0.0383,0,0.188,0.272,193.437,193213,4
2009,3F9ByoUqu31xU0I3G5xfV,Meet Me Halfway,Black Eyed Peas,0.798,0.629,11,-6.857,0,0.0735,0.00474,2.17E-05,0.324,0.4,130,284373,4
2009,4fixebDZAVToLbUCuEloa,Womanizer,Britney Spears,0.724,0.695,11,-5.226,1,0.0622,0.073,0,0.0889,0.235,139,224400,4
2009,0JiY190vktuhSGN6aqJdr,So What,P!nk,0.534,0.87,11,-3.078,0,0.0425,0.000329,0,0.241,0.462,126.019,215160,4
2009,7xkQdy0cy5ymoWT7nedvL,Whatcha Say,Jason Derulo,0.615,0.711,11,-5.507,1,0.0779,0.0444,0,0.145,0.711,144.036,221253,4
2009,7IhsLJMqdxoo7YAZjaSMr,Dead And Gone,T.I.,0.713,0.746,0,-4.99,1,0.259,0.0402,0,0.601,0.47,135.021,299747,4
