year,id,name,artists,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
2014,4e6ZN0EcEqYx74BTC5xQz,The Man,Aloe Blacc,0.533,0.755,11,-7.25,0,0.0419,0.0332,0,0.233,0.472,86.034,255907,4
2014,5BJSZocnCeSNeYMj3iVqM,Love Runs Out,OneRepublic,0.719,0.935,7,-3.752,1,0.0589,0.167,0,0.0973,0.738,120.022,224227,4
2014,3InGNOG6JpoYvMBNFKXes,Clarity,Zedd,0.523,0.78,8,-3.464,1,0.0753,0.0366,0,0.0751,0.193,128.006,271427,4
2014,0D2VYiRlBv43asKUgieZa,Jubel - Radio Edit,Klingande,0.686,0.524,0,-7.251,1,0.0343,0.649,0.0569,0.14,0.0951,124.938,201627,4
2014,40PYeQjt149YOfq6H20vm,High (feat. Nicole Millar),Peking Duk,0.525,0.803,0,-4.052,0,0.0492,0.00129,0.000868,0.29,0.383,100.094,228000,4
2014,3s4U7OHV7gnj42VV72eSZ,Rather Be (feat. Jess Glynne),Clean Bandit,0.799,0.586,11,-6.735,1,0.0377,0.162,2.03E-06,0.193,0.549,120.97,227833,4
2014,7cgu4JBW3hq1GwTM1ilkK,Talking Body,Tove Lo,0.736,0.761,4,-5.449,0,0.0338,0.0966,0,0.0823,0.114,119.999,238427,4
2014,6FE2iI43OZnszFLuLtvvm,Classic,MKTO,0.72,0.791,1,-4.689,1,0.124,0.0384,0,0.157,0.756,102.071,175427,4
2014,1QzFhzIOW7CyRJLpmq5CM,Counting Stars,OneRepublic,0.663,0.705,1,-4.972,0,0.0385,0.0654,0,0.117,0.477,122.014,257387,4
2014,6jHKJ5sennAgsNI6m15VO,Jealous - Remix,Nick Jonas,0.685,0.709,11,-3.578,0,0.0748,0.0132,0,0.452,0.504,93.047,222213,4
2014,1huvTbEYtgltjQRXzrNKG,Don't,Ed Sheeran,0.806,0.608,1,-7.008,1,0.0659,0.0113,0,0.635,0.849,95.049,219840,4
2014,5J4ZkQpzMUFojo1CtAZYp,Love Me Harder,Ariana Grande,0.472,0.714,1,-4.389,0,0.0334,0.00937,0,0.0764,0.24,98.992,236133,4
2014,023H4I7HJnxRqsc9cqeFK,I Got U,Duke Dumont,0.636,0.761,9,-7.752,0,0.035,0.00377,0.00784,0.0851,0.463,120.837,285596,4
2014,0cqRj7pUJDkTCEsJkx8sn,Shake It Off,Taylor Swift,0.647,0.8,7,-5.384,1,0.165,0.0647,0,0.334,0.942,160.078,219200,4
2014,4bT2zLVv2T4GiK9q9KtI0,Stay The Night - Featuring Hayley Williams Of Paramore,Zedd,0.596,0.738,8,-3.109,1,0.0411,0.109,0,0.0947,0.461,127.961,217347,4
2014,1CQ2cMfrmFM1YdfmjENKV,She Looks So Perfect,5 Seconds of Summer,0.494,0.951,9,-4.237,1,0.132,0.000569,0,0.327,0.441,160.025,202496,4
2014,0YzCQcsgj6KqwBHVx1mZr,Heroes (we could be),Alesso,0.521,0.754,5,-4.144,1,0.0634,0.0373,0,0.239,0.352,125.876,209867,4
2014,2ia7iiEtpiOL2ZVuWxBZG,I Will Never Let You Down,Rita Ora,0.753,0.801,4,-3.215,1,0.0296,0.403,0,0.128,0.794,128.011,203467,4
2014,6jG2YzhxptolDzLHTGLt7,Drunk in Love (feat. Jay-Z),Beyoncé,0.589,0.621,5,-6.902,0,0.0468,0.00969,0.00104,0.181,0.401,140.03,323480,4
2014,6K8qKeWo5MsFED7wCR6Ko,Sing,Ed Sheeran,0.818,0.67,8,-4.451,0,0.0472,0.304,1.22E-06,0.0601,0.939,119.988,235382,4
2014,0yN4fNzmVnmgC0dsOoi9W,Bad Blood,Taylor Swift,0.646,0.794,7,-6.104,1,0.19,0.0885,6.16E-06,0.201,0.287,170.216,211933,4
2014,0uVyZywUNOp6S0dU5r8TS,Prayer in C - Robin Schulz Radio Edit,Lilly Wood and The Prick,0.76,0.886,9,-5.356,0,0.0258,0.0219,7.43E-06,0.623,0.78,123.002,189399,4
2014,1y7agAufBsudgRXuq6Ekq,Ready For Your Love,Gorgon City,0.677,0.753,5,-7.038,1,0.154,0.0531,0.0128,0.333,0.471,121.939,198881,4
2014,3fBbfrWZUuWWrMQXFISr7,New Flame (feat. Usher & Rick Ross),Chris Brown,0.702,0.629,1,-4.292,1,0.041,0.0506,0,0.0963,0.446,141.967,244227,4
2014,5Sf3GyLEAzJXxZ5mbCPXT,Waves - Robin Schulz Radio Edit,Mr. Probz,0.829,0.51,5,-9.334,0,0.0369,0.00821,0.0014,0.0829,0.45,119.993,208133,4
2014,1oew3nFNY3vMacJAsvry0,Me And My Broken Heart,Rixton,0.545,0.783,5,-4.261,0,0.0345,0.00489,0,0.132,0.551,174.084,193733,4
2014,4RXpgGM7A4Hg7cFBoH5Ky,Hey Brother,Avicii,0.545,0.78,7,-4.867,0,0.0436,0.0309,4.64E-05,0.0828,0.458,125.014,255093,4
2014,6nM9Sr6MPcfpqwQTD7PZG,Wrapped Up (feat. Travie McCoy),Olly Murs,0.787,0.848,1,-4.696,1,0.0549,0.0915,0,0.15,0.947,121.989,185640,4
2014,2GgxS8bUT5G25QJTsfSv0,Burn,Ellie Goulding,0.559,0.777,1,-5.031,1,0.0432,0.31,0,0.105,0.329,87.016,231212,4
2014,6GpcFTcLIc0eeR7Q7dVMX,Wasted,Tiësto,0.645,0.832,2,-5.595,1,0.0294,0.00106,0.00264,0.199,0.375,112.028,188371,4
2014,3DmW6y7wTEYHJZlLo1r6X,Shower,Becky G,0.699,0.529,2,-7.548,1,0.0487,0.0317,3.59E-05,0.285,0.121,119.987,206167,4
2014,5eWgDlp3k6Tb5RD8690s6,Sugar,Maroon 5,0.744,0.783,1,-7.077,1,0.0337,0.0553,0,0.086,0.885,120.042,235493,4
2014,51tUT1gHE30GQPhn1agud,Hideaway,Kiesza,0.838,0.72,7,-4.135,0,0.0483,0.0862,0.00696,0.0772,0.203,122.993,251987,4
2014,61UQzeiIluhpzpMdY4ag3,My Love (feat. Jess Glynne),Route 94,0.814,0.622,8,-7.573,1,0.0492,0.000132,0.72,0.0658,0.726,119.976,259934,4
2014,27ImR3LOSWgzqrABxD92u,Faded,ZHU,0.861,0.475,9,-7.195,0,0.0487,0.00864,0.119,0.122,0.599,124.96,223387,4
2014,7MmG8p0F9N3C4AXdK6o6E,Outside (feat. Ellie Goulding),Calvin Harris,0.646,0.823,2,-4.123,0,0.0394,0.213,0,0.322,0.418,128.035,227267,4
2014,3bT5PDBhVj4ifU11zQvGP,Red Lights,Tiësto,0.653,0.829,10,-4.783,1,0.0377,0.000739,1.50E-06,0.225,0.545,124.989,263890,4
2014,1fidCEsYlaVE3pHwKCvpF,Am I Wrong,Nico & Vinz,0.729,0.675,8,-6.003,1,0.0312,0.175,1.58E-06,0.55,0.779,119.968,245867,4
2014,0tJGzJjUVlEsn8s3Mn32J,Maps,Maroon 5,0.737,0.723,1,-5.51,0,0.0295,0.0179,0,0.0675,0.893,120.003,189840,4
2014,4UtLXegebv7qNBF26nivh,Man Of The Year,ScHoolboy Q,0.743,0.861,3,-5.234,1,0.0428,0.00518,0,0.181,0.391,111.959,216013,4
2014,5wQeCrJTJxGZnILnyCBHj,Lovers on the Sun (feat. Sam Martin),David Guetta,0.645,0.891,6,-2.505,0,0.0387,0.0932,3.88E-06,0.379,0.568,124.915,203520,4
2014,2jsmSLoX8y0h6k4YzDCFH,Nobody To Love - Radio Edit,Sigma,0.441,0.921,8,-3.32,1,0.0436,0.000526,6.34E-06,0.177,0.182,175.001,189720,4
2014,1T7Htpf1kEvU9Adf8J0ek,Break Free,Ariana Grande,0.687,0.702,7,-5.324,0,0.0455,0.0064,4.35E-05,0.204,0.284,129.956,214840,4
2014,5M830cD7MNeiiwIGHzH9T,Bailando - Spanish Version,Enrique Iglesias,0.718,0.792,7,-3.519,1,0.105,0.0467,3.65E-06,0.0399,0.96,90.949,243387,4
2014,1QdpGjYp035BXJB7qPAzl,Trumpets,Jason Derulo,0.627,0.703,0,-4.884,1,0.236,0.563,0,0.0962,0.64,81.897,217307,4
2014,57kR5SniQIbsbVoIjjOUD,You Know You Like It,DJ Snake,0.407,0.725,5,-5.346,0,0.188,0.0141,2.46E-06,0.306,0.247,196.093,247267,4
2014,311fWdp7RrvN4Fuz7sv6E,Collard Greens,ScHoolboy Q,0.826,0.571,11,-4.871,1,0.064,0.0239,7.38E-06,0.207,0.666,153.972,299960,4
2014,3jVtllWS5CFFWLQng8sKs,2 On (feat. ScHoolboy Q),Tinashe,0.742,0.595,9,-7.51,1,0.107,0.15,0,0.111,0.431,101.013,227000,4
2014,07nH4ifBxUB4lZcsf44Br,Blame (feat. John Newman),Calvin Harris,0.414,0.857,0,-4.078,0,0.0808,0.0287,0.00574,0.343,0.348,128.024,212960,4
2014,7ioiB40H9xKs04QtIso2I,Somebody,Natalie La Rose,0.83,0.52,0,-8.714,1,0.0376,0.000792,1.25E-05,0.0656,0.735,104.99,189907,4
2014,0puf9yIluy9W0vpMEUoAn,Bang Bang,Jessie J,0.706,0.786,0,-3.417,0,0.091,0.26,0,0.38,0.751,150.028,199387,4
2014,19gEmPjfqSZT0ulDRfjl0,Hot N*gga,Bobby Shmurda,0.794,0.51,9,-7.314,1,0.42,0.0505,1.81E-06,0.0562,0.18,167.879,194561,4
