year,id,name,artists,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
2008,31I3Rt1bPa2LrE74DdNiz,Flashing Lights,Kanye West,0.639,0.628,6,-7.578,0,0.0399,0.0381,0,0.386,0.43,90.482,237507,4
2008,1zusIxNqJu8i4g6P6hJ2Q,Mercy,Duffy,0.793,0.859,0,-3.774,1,0.0332,0.266,0.000356,0.133,0.964,129.911,219920,4
2008,5wznxkB792LjSRdbZ1J1z,Sweet About Me,Gabriella Cilmi,0.671,0.701,6,-5.035,1,0.0288,0.0607,2.70E-06,0.163,0.585,131.977,202133,4
2008,4r8lB0WDgajnZgLrOKw82,Elvis Ain't Dead,Scouting For Girls,0.52,0.743,8,-3.263,1,0.0513,0.021,0,0.106,0.677,155.142,229893,4
2008,7tawDKBYV9059X92D6dr7,Clumsy,Fergie,0.731,0.563,2,-4.046,1,0.131,0.191,0.00042,0.296,0.452,184.009,240427,4
2008,4hjuUelurEBKlqpJPJ77I,Pocketful of Sunshine,Natasha Bedingfield,0.726,0.881,9,-3.892,0,0.0391,0.203,0,0.108,0.682,110.019,203440,4
2008,0ntQJM78wzOLVeCUAW7Y4,Sex on Fire,Kings of Leon,0.542,0.905,9,-5.653,1,0.054,0.00172,0.0104,0.136,0.374,153.398,203347,4
2008,7iu0WYLdo4yksKf3seaxz,Hate That I Love You,Rihanna,0.637,0.73,5,-5.38,0,0.0874,0.323,0,0.0981,0.732,93.867,218947,4
2008,3wkNK8tJZ2stygNJm8RCR,I Luv Your Girl,The-Dream,0.723,0.322,8,-9.702,1,0.0341,0.014,0,0.119,0.0406,90.063,267867,4
2008,3zcmWxxUA7Em7X3IBqZGU,In Love With a Girl,Gavin DeGraw,0.439,0.906,3,-4.8,1,0.0439,0.0193,0,0.373,0.687,161.905,206000,4
2008,5AKQ1JHezaXDmN5SyMSpE,Fascination,Alphabeat,0.495,0.878,6,-3.266,0,0.0361,0.00027,9.02E-05,0.07,0.825,193.947,182120,4
2008,7xjut3yY1qOBy5Fi1egX0,Wow,Kylie Minogue,0.654,0.884,9,-5.466,1,0.202,0.151,0.000268,0.379,0.851,124.072,190973,4
2008,7rFe0uEHuONOTavUfaxEc,One Step At a Time,Jordin Sparks,0.766,0.692,1,-4.672,1,0.0289,0.0825,0,0.0384,0.691,102.028,205160,4
2008,1kxeWHF9PrCVZHvVskv8l,Love Lockdown,Kanye West,0.76,0.524,1,-7.67,0,0.0323,0.0542,0.5,0.112,0.112,119.603,270307,4
2008,33vzOPcd9FRirYGlCu32x,Just Fine,Mary J. Blige,0.923,0.795,11,-3.61,0,0.117,0.0394,0.000565,0.101,0.588,123.021,242133,4
2008,0GrrLYCH8u81aENhC8FBF,That's Not My Name,The Ting Tings,0.755,0.901,9,-3.152,1,0.0893,0.0451,0.0373,0.363,0.959,145.042,310573,4
2008,3tSuRiNgJmMqmYR23dCqn,I Hate This Part,The Pussycat Dolls,0.756,0.612,5,-4.371,1,0.0317,0.0659,0,0.274,0.452,111.572,218400,4
2008,7dltD9eEX7X1zk8JJ9BS0,Superstar (feat. Matthew Santos),Lupe Fiasco,0.572,0.822,11,-6.015,0,0.361,0.207,0,0.359,0.472,94.812,289000,4
2008,2VEsmoek0sol9MnJFyoG9,Burnin' Up,Jonas Brothers,0.667,0.954,2,-3.462,1,0.0817,0.0296,0,0.331,0.807,114,175093,4
2008,1oi3vkeOGXAd3qljM5o9O,Tattoo,Jordin Sparks,0.566,0.766,2,-5.036,1,0.0399,0.431,0,0.101,0.547,168.005,233467,4
2008,2ovQ5MCx91XVjgVWEPfvk,Homecoming,Kanye West,0.667,0.747,1,-7.059,1,0.189,0.337,0,0.115,0.918,86.917,203493,4
2008,1wgqttlPacpvmX5DKVboO,Paper Planes,M.I.A.,0.447,0.848,2,-6.175,1,0.222,0.033,7.45E-05,0.65,0.485,172.247,205200,4
2008,3u0U15DxIJQEdqWBNoxSW,Can't Believe It (feat. Lil' Wayne),T-Pain,0.648,0.516,10,-8.869,0,0.049,0.00179,0,0.0772,0.0756,89.828,273827,4
2008,02QQXgeAghpU4smdM7l7W,Spotlight,Jennifer Hudson,0.707,0.724,11,-3.887,0,0.051,0.0448,0,0.072,0.659,108.984,250107,4
2008,5k3VjTwIsOjQ2woGz3Yx7,Can't Help but Wait,Trey Songz,0.699,0.699,8,-5.564,0,0.0737,0.358,0,0.0912,0.611,94.977,206413,4
2008,0G71WvIkF2K6HViJeFvOc,See You Again,Miley Cyrus,0.692,0.911,9,-5.098,0,0.177,0.0149,7.34E-05,0.112,0.801,138.975,190453,4
2008,37QOvoAg1EC0PgWnfMrRm,Shut Up and Let Me Go,The Ting Tings,0.852,0.927,7,-4.497,1,0.0581,0.0109,0.00268,0.054,0.887,107.993,171227,4
2008,22UDw8rSfLbUsaAGTXQ4Z,American Boy,Estelle,0.727,0.729,0,-2.99,1,0.326,0.171,0,0.07,0.512,117.932,284733,4
2008,5Lgcn7u07bHuqbOtXkN62,With You,Chris Brown,0.662,0.693,3,-4.298,1,0.0698,0.134,0,0.145,0.655,86.009,252120,4
2008,72by3Re4C3eVEBXvsUo0z,Green Light (feat. André 3000),John Legend,0.622,0.882,9,-5.59,0,0.119,0.0912,0,0.216,0.762,77.506,284187,4
2008,4yHFxB8kzzeuNvoouR8N0,Damaged,Danity Kane,0.774,0.653,8,-5.158,0,0.05,0.0912,0,0.151,0.818,120.01,244267,4
2008,6tC2iHfUlzB2W4ntXXL2B,Propane Nightmares,Pendulum,0.356,0.966,7,-4.13,0,0.0825,0.000262,0.148,0.192,0.215,173.992,313347,4
2008,46SFeuNs1K5D76D9vCwFu,Shake It,Metro Station,0.619,0.958,4,-3.83,1,0.0776,0.00212,2.23E-06,0.622,0.819,150.025,179947,4
2008,28IEbk5a7twNTbUEvWslU,Paralyzer,Finger Eleven,0.644,0.939,11,-3.486,0,0.0456,0.157,0,0.233,0.861,106.031,208107,4
2008,14blxrgE0VWAgv5aF2wWm,Good Life,Kanye West,0.439,0.808,1,-6.881,1,0.346,0.00305,0,0.439,0.487,82.962,207000,4
2008,3NZJlJemX3mzjf56MqC5M,Forever,Chris Brown,0.672,0.82,11,-4.456,1,0.0459,0.0368,0.000188,0.184,0.438,120.005,278573,4
2008,5j0McHPthKpOXRr3fBq8M,Love in This Club (feat. Young Jeezy),Usher,0.573,0.712,0,-5.976,1,0.0732,0.0572,0,0.167,0.346,140.012,259720,4
2008,6lT26Dq7aEwOjXTZzkBjS,Black & Gold - Radio Edit,Sam Sparro,0.383,0.703,4,-5.65,0,0.0763,0.00116,2.39E-05,0.112,0.42,135.968,212360,1
2008,3DelzIn0lPwX4PeOJk9zD,It's Not My Time,3 Doors Down,0.529,0.934,0,-4.808,1,0.0602,0.00153,5.16E-06,0.118,0.282,127.962,241960,4
2008,5iCncPeJkRHg0b3wlBdbT,Heartbreaker,will.i.am,0.788,0.549,9,-8.793,0,0.0732,0.0352,0.127,0.147,0.449,120.051,327880,4
2008,6ucR4KfvsBFWCMVFDvyKK,Apologize,Timbaland,0.653,0.604,8,-6.017,1,0.0278,0.0292,0,0.097,0.101,118.016,184400,4
2008,2H1l4JczUDbiWfQtQElB0,Touch My Body,Mariah Carey,0.715,0.665,4,-7.736,0,0.0502,0.0996,0,0.224,0.84,78.502,204733,4
2008,0exb0K7vsjf5bXWLJJhAu,"Bust It Baby, Pt. 2 (feat. Ne-Yo)",Plies,0.648,0.801,5,-7.24,0,0.167,0.154,0,0.339,0.807,78.946,240760,4
2008,3pxCXv0NACYfYnLjFcQW5,Addicted,Saving Abel,0.512,0.864,7,-4.146,1,0.0338,0.000821,0,0.0982,0.527,138.018,222827,4
2008,6TfBA04WJ3X1d1wXhaCFV,"You're Gonna Go Far, Kid",The Offspring,0.55,0.917,0,-3.159,1,0.0638,0.00428,0,0.197,0.601,126.115,177827,4
2008,2EvwLVrnYbCZEG6Kx5DCR,Piece of Me,Britney Spears,0.769,0.638,11,-5.054,1,0.216,0.0902,0,0.0857,0.782,115.007,212107,4
2008,0DdpxWfVvUGgkJv5536ti,Sexy Can I feat. Yung Berg,Ray J,0.575,0.684,1,-6.007,1,0.325,0.299,0,0.614,0.926,172.155,204040,4
2008,46lIt6GmL0VkkbuUyGDbC,Got Money,Lil Wayne,0.694,0.661,7,-4.847,1,0.118,0.00188,0,0.676,0.702,82.48,244627,4
2008,6pTg4H8juKV9iSzrcVUbM,Dance Wiv Me - Radio Edit,Dizzee Rascal,0.878,0.746,11,-4.281,1,0.0451,0.0476,0,0.154,0.792,111.996,204093,4
2008,1yJ5fyqBusR7Verj8JGsK,Miss Independent,Ne-Yo,0.668,0.673,1,-5.714,1,0.145,0.48,0,0.194,0.727,171.812,232000,4
2008,1mvZErZBp7WZT3HfGByka,Cry for You,September,0.767,0.881,9,-3.988,1,0.0301,0.00133,0.000139,0.0551,0.961,130.018,209800,4
2008,3MldzywZOH4Uci6bq9noy,What You Got - Main,Colby O'Donis,0.775,0.641,1,-6.718,1,0.038,0.0327,0,0.18,0.305,119.974,243013,4
2008,3LN41NUdHkyNqQhi9gExM,Hypnotized (feat. Akon),Plies,0.84,0.571,10,-7.421,1,0.0797,0.16,0,0.406,0.617,116.59,188493,4
2008,5rX6C5QVvvZB7XckETNyc,All Summer Long,Kid Rock,0.7,0.864,7,-3.629,1,0.0283,0.0212,0,0.0956,0.887,102.997,297587,4
2008,0F2BxpbxH8Yc3pLub48hr,Pjanoo - Radio Edit,Eric Prydz,0.604,0.874,7,-4.949,0,0.0295,0.000563,0.812,0.112,0.835,125.99,157432,4
2008,0iGckQFyv6svOfAbAY9aW,Hot N Cold,Katy Perry,0.706,0.841,7,-3.956,1,0.0418,7.95E-05,0,0.0688,0.861,132.032,220227,4
2008,59qPP8coY8EWIQ9nQDThu,Give It 2 Me,Madonna,0.837,0.954,8,-3.512,0,0.0414,0.0933,0.000405,0.143,0.972,127.019,287907,4
